97033172,e4be1e7ccd65c22c605c728ab3fa89d6027175e1
97032503,729e168d7090d737ea45a2779bda5adfceb72a9d
97030586,1adf18b08f6a064e79fa86a5a321ad45d00e506c
97030556,87e2f55141e2d88319a9e840c474265241a4d714
97030282,9abf1b7276a3ca42023fb4b4f7ab12d3c41d0420
97029828,4237b6f876fb7ed43de3405a82a09dbf8928b262
97029490,4d454dfda191ea734f9938c955c5f9fe52cf59f4
97029457,02726b16d091d616c346543d55fe1c9272484f54
97027989,5b3949475b60d98761674edec08753d5c4b43db8
97027627,ee7f6fd5accd23d56f654f6446028225b6010c54
97027572,b8bf79cedba1953973b353d2a60bf379cb3ce027
97027564,c1a67d2c608d8b80bed2caa127236f3b0e44a027
97027561,1cc864412442a4e7dd0458bc82c73a6428f74f1a
97027550,3f4c7e928d069f70085eb79cffde8e4248573d93
97027475,b6d4ab013542a945c51477a2acce5d03557401fa
97027249,d56545659d7efad6b8b4b488e010114ce6777386
97026990,13ce765d2aeb8ae20f93a37638f7201ca78ee3e3
97026984,fe7ca36b6cd86ccebb0b5ca03c5ef7489f4b892a
97026965,9cb3dea82d16dc9e04aefaa24aad73403d719f49
97026959,9cb73e5bb4529d69404bf0563efbb1194a6f01ba
97026686,0fb485a53b8dca5997abc6b1a350b77e3034e068
97026583,a4f561a3b3b51bbaac0b5fde654b165d419dc2f4
97026273,4416b84f466d4ff081c39da87556ca0fbc7acbef
97026256,66906cdddf4f3de8e89b8b969a6787782c492839
97026150,b362bc6638bc0e9868f00ca75f846f39b782288b
97026137,f4c54ac2561fe24d7f9b7181bfe5995f080bdf1f
97026132,45318eb34c9a2be4e5aa93cb87c772e2cbe5413b
97026131,7907b309606377e30d165604374719c235e6082f
97026120,e02fb928d262d674f54bd50b8b0838f236e13680
97026116,6d473aee7c34b3ed4f66706df485111affb1a4e0
97026115,53702a7b3ffc9ce09089bfe30f52d3e8b4862463
97026112,2b1bddd690b66e4c31640efb2673453ad4a018a7
97026111,71a34bc92d9b3edcdc3b12b65aa0b379c0c3dac4
97026106,3c344b9b21b9bcf9c5606b53002c8ee9dbfba2d7
97026104,d1978fb143161d859026e422cf83785d1ab6a53e
97026102,7c2d47259ee4a3c8798a6d630edf3a7b81abcc34
97026098,19ea7a69f1d621a766696633b296018fc0422357
97026097,3f6c22308e33c1f28eca6fbf5949f24c686c88d1
97026095,ceb7d61a0df808c69125cbfe2c69f52125bd7fa7
97026089,7d91aa258cb3731238d82d0436542c1e90d45e10
97026088,0dca9d6b8ae22ee102ece0c3debf16eb5b23a948
97026085,21aa3633826ddbce1df58d75ee5f23a4d81e79a2
97026083,c72fb9e32159f525b6a6c26bb1c1586bea454eb0
97026080,633921a7261430c8cbf673304522a4375656900e
97026079,ef3290a3881a045935fbe23daaffd36eea9b438e
97026073,aea99a9229e4f7de57f9eaa38fbcee008a41475c
97026068,942516761cc905e8b7599398bf6a9788712fd7a4
97026065,b078b84fe4868d91d592e5930b3503942d796570
97026062,e94305537671ef1d8a92040083995629e14b35a6
97026057,12b1211d2315910f4f344bd02363572196752e44
97026053,b8ab38cdc37b6de3919d8f9eb4a578966f8844f4
97026051,d5631574a1335a833ad0e0b6fb37a8305dd03a32
97026047,418cbb9eab88a8fb22b770678ae769058e7cdbdf
97026044,6b75030a7f2a53ecb9255f0cf98ad0dbbf531a7d
97025881,8124434eb07012e48105f9e548b5177af76c8cdd
97025867,ce07bfa384b141e406d74392113484a7306e9115
97025857,b20cf0eebb410226fa4604a8ceaae9eb935cca07
97025850,63634e308d3254d9851af0be61b5b7adefcde8be
97025845,ac1075386add54ddc0c37a1422f2612454ee9a5c
97025832,a3e638e89715fc681d58992f8d57add39638798f
97025831,954570187eef3b1943b06eb7f317b3782a47b2d5
97025830,c904fab4840c7383cabab02a7f4df814380565f5
97025825,b1e5fe7747df271eaf8d53c7e1bfe94bc7c243c4
97025817,d8a35a9562e5dcc702a059665ec93236b362ea93
97025811,c1ca537e474b2ecb0f151b956c044771f98ec328
97025805,92de7211f2f7ee73b9624826ca3bc8f3a1a45b2f
97025803,40ee08f93d03aa74bcf1ca6f378d150d0cf255c4
97025793,53d468840d47dc07dbe22e5477a8f509381caf4c
97025786,6c41f8b3f177d2a86856c960e05b6ae83baf6e35
97025784,913ad5179723476a166e77751a9bbec9d55112e0
97025774,8e032221ec645ee9c126d88b4c24ffc3add7cfac
97025771,7994dc5ff27052545bc3b4938e9be718ba9997fe
97025768,4cd70dfa56dda4484b9bf7e3388cc43c95dc3071
97025766,9f077ad2d68e630b027374e66fc5df7cc96b963f
97025745,7920e8271df6cb201e0db597c7293ffbb3c4e0dc
97025740,b4dd589316924b7bf74fcfb946827b555cccfbed
97025738,2328c08ea7d2819eb1852b0932f3b8941381ae15
97025606,6b8024c41478d0b69a23ccc063e39910fa0273b9
97025601,2d0d33c743ed20c39c7795b7b7278962d588be92
97025268,c368a2327449cfba385c8a8ded9ea9df50794ad4
97024603,c20bf5111f986434b73bd418d45d82809ca8c50e
97024171,77c125f581df1b6c9d57e204ea844ab48da402ac
97024020,587e344a5bf5304f6ff35e8e25613a4ac5d1b6b4
97023726,96992bfce3a0fbcf3f59ef3d4416e98f182739b1
97023692,e27d7eed8e8edb551add01e7e291fd20b9acd52b
97023332,26c2b6f3cf272bfdd904aa75e02b9bd9269013fe
97023328,071f8bac371bb1ed0e726c5f09108804f0e0f2bc
97023275,636d66012fda67474f6bca156d7883b64dcd89d4
97023005,7b2aabec07d508dffbfe3131c6933b17df0038b8
97022391,7f52fd78959b43bf1343d14d5174d55c62186260
97022374,90e982a6a6efbf4fb5d9bb908054cd38608f5a94
97021542,678c7fccacf0bbd1dc85081773f5639f7e67bd18
97021541,b0ed3bb60c2b8cab5f926afa40dddc624fb1cc8f
97021538,4bd926b9429e646c05a8d498786fac368af8d387
97021457,0625048fe85814e1d1647d5bc9d28be7f938bee5
97021416,5c86eab9ab6b3ff575933eaaaa84e584917587f5
97021398,1a1e13275d935bcae6e81e4dbe0fe1f3f54ddb8c
97020913,f353f96e1e7e78cad9a8db07f71ab7de8f974456
97018757,e5a1fe0af9b37d562b1f8f6ec1a8f0067d1ae02e
97018736,da91afc85f166ad264fc79e5e2e579b7b53ffa84
97014373,d706a2d2435bb371abf60c86768c5ab8ded7f75c
97014369,aa525f6e8258c590f7d253f56353a7a186f668d8
97014302,5bff1cbeda3ddda6e3671b399a482352e054c139
97014152,dd0cf1d125eb211e665298a15093baa071aa2c52
97014134,db3191cbc4fc38b774a56118e73640776ccd3086
97014111,22f30c1bc4f057638b10ace5f8a126ff276289bd
97014077,2a93d2a062bb22140bf86780b5134cd1d0fce7ef
97010890,d1c867184ee914288c695dece86243de9aee5e39
97010881,701f5fee294676f4b193fbcad2da851a0358891a
97010622,199f421048031f07b1a8126512b3d6c347c5047e
97010617,4e86028b56daf2a4a52269b5b15c1a8bc02edb52
97010613,4ee50c5ecbdf0b4bc69fc7a83468b4ac6ac3843f
97010582,744bd8b6417bfe8825f3cf0b710bfbfb3a86bd38
97010578,d24d7b311fc8f3fe94f61e317690ab4e1c9072f3
97010458,59f2465e5e981397bf0bed987e3c63672a433aac
97010332,95768fc7eb915fd320e5ac38741e7889950008bf
97010321,b8e8579c74438643daf835664ff4cecb863932ea
97010319,659df794bc9275f43e0f2fa89f3ac87076a2d3d0
97010309,1045845ff7b8006e8aca6791e0fa4410b067a3a7
97010307,5e2e2473b4edc1dc433f09cd657cb8a6bd17ea0a
97010302,d7a41d01e039e0d8a0ff47d765cbcfc5803abb8f
97010230,d2c0bb074392e659cc5cfb81b2b2fe73b44e4369
97010180,f527ee22a5c75a8e18d5fecf218d1c5aefd0b74b
97010134,cc58891e66f04baefa3e3c82df877c122e92b13d
97010110,a7da6f4ba88cd80dc773548d544d091fb9232ab1
97008550,3a435b9bc389605570dc49c3f4be005f96bae0dd
97008541,2ae1545cef4a412c2ad8d254457536d482b21b54
97008229,f52b0d3abec2883d9c1f739c53f1e28df0ec56f8
97008144,da4cc06e0149849627fd038dd97e8d7d32eca227
97007984,1e395325436cd0d0880dd3d02b894f52120a4cd6
97007969,0fcd5357e58e31847934c7aaeb11da314baba9df
97007638,0a9e46262ed2b39b864253db1bb02520110cb2e9
97007362,6adf3b2d4880b3e65f5d8edfb2313bf8bcb25f7f
97007085,dcf1827f8b06df3b9c76d46c27cd4fba5ca1c692
97007040,c44e052d96ff02f201a11df620a72c2cb656e286
97007036,3efc170dc023b8740ab4ac2f086a6d8861619ec4
97007025,7dd148dab6bb59a53dfa3ac36617d474cff53c48
97007022,124c03023d81c916a2d7283f263d93ba18963b85
97007018,42e989d7ff4e553600f41140470d5feef3967ad3
97006994,6246c581c04f1f8386540db8c9990106187f3939
97006849,cebd2e53955a92d406277fac41520854b68aea2e
97006829,3dca097332da0f43e78e83bf2901a20fecd3eeae
97006827,5d280eaf6a86b9ec829b218dbc666f2d20fd3ab7
97006432,29c2122e22e04d7288e4f6769a2ba0f0fdbc5649
97006302,c9b0401af0a102e097c03ba66009dda63e78f4c2
97005520,a67989e1a917b8bf6a07a695734be5003a389e9b
97005375,dc3810c4b959e5d1b50592c2c04f12f587a8e2dc
97004809,3d64844787297a13b2318cbf7bacf2211fda126e
97004521,50c2990711eda77040aeb6168a36564d300635b4
97004444,a81a3a651569ed0c20f6cd41da42d3094efc8c8c
97004001,326fc9a205732ed6c32e39c286a3fb4f7647c029
97003779,29d049d67dc1d3afd9ae0f2cd3e76fe0a0bc878e
97003556,055a3df594c91f8beacf77c991594394ecbf2a43
97003540,fe1bb7f219544b6c79c5f5a4a8da62269b58c0dd
97002286,509ad339d7f54f691369d647861225336c586e5f
97001319,38312acf474e56e46e32f2bb22c3e8e6b7b5ddd9
97001273,96c4d30a0b1946c56ce3b9e6da7cdf7fe61493a5
97000921,d5e72ba570b1a902c5caf081410a4a740ec57f1a
97000633,5de9179dd729c8241097803592f9221cb72b091a
97000628,5adaf0f013214284230739461a173c63d8a1701f
97000627,c18bf2a482ef2a2372e39bc15d09c6dbe5cad257
97000487,e3dce458e8f300865ee6bc27bbc2a27f6d720265
97000395,ad37b422de5c09943c4c1fa691f88bd04d7ea5bc
97000269,769d0deff8059e817f5300e090f41fe930a4425b
97000006,291ff2eb1c8970ca34ec0812042839af9446f2a2
96999994,7dae8b98b54b08b9ddab4f85e65b72395b25db96
96999839,2fff333846859e3d96bd742e5c4f3e2283d01e97
96999628,faf6dcd1ec4ae5cf3cd0ea709916392d51732dbe
96999499,a9a19797d6582785b23f15e134b68f16e3f92ebd
96997723,0f471cf0ab205bf198e7e6e724deb33178b3a54a
96997202,2b71f53e68f8a5d37acab6e2a415eeb61339b5ae
96997071,df803dd7243feb00fa58c62646f56607610ddd19
96996770,e67ed6484fcfaaba7f5d57dd39a064247ce56b67
96996693,1d35a90ed766e237c55cbc7b26be907b7ef4d2b5
96996669,542dc07f935018090538043bbf619397f397498c
96996320,94f6819f4d9c639fa9c0dec8d2e0eb41f652a630
96996293,9156e53b8633653e9a295cec3b18d4148526640e
96996259,48ec594fce66dcc02dc8714991b962a531eda24e
96996168,6712c775bc6b52f24d96ca9da33453ce069d7ccd
96995204,f7daab209e9d928a5f30fef9fa49693bd3934a4d
96994556,10a008233f4639c680e8f640bfb56b1e84acaa85
96994547,b0f5db3678426e8b65a8e3c9e34f4fef2c5f974b
96994393,ba01b8b7a9aea3f545eeda9e88cc5de4e2004071
96994390,62e6b4c2bf950403e05bf24d0166680039c71233
96994320,8e58b2f8c142ac594e573ec1ade6071c99ebf650
96994310,03977477e6cf30c48dce87ea38561819a7a74148
96992865,60afbebfdebb5a1e04db677eef95b1aba4169312
96992823,222707d7eb94cc17a9c641ac2f4794a806b8ae1d
96990614,f3119452b299ca70e9e37126e69e68ae5c76a1d5
96990561,58181a40816d93c55bb028b96c8950fe3af50904
96990538,fd171f5628d18fa4b3f1d1b05a6567c198fcba55
96989870,4566b9077c777f433e518b114d9c07287e2643fc
96989759,a2f0bc2dd29ce40e215030fc40b8d01df17eaa86
96989331,381a391c1464f6c0dacc6bf9af7455602ec7acb6
96989315,3cc71b2602763183c478740b2c3375bb2b4f9143
96987382,a1f081dbc0c8c582255e5a8435e92f92d02d3f30
96986975,e9ab04610e41c3c9ec20c38c8898648f5329eee1
96986968,7f7f5c979417e7bdc57b610b8031261828a8314a
96986958,0aa3b49c541ff7b9eb1dfe4d41e406c2c5698167
96986667,114576f0293e718f79e32bd7c78c71a09a79b652
